;0
Pseudopachystylum goniaeoides (Zetterstedt, 1838);1
Rhingia austriaca (Meigen, 1830);1
Aardbeisnuittor;1
Megaselia plurispinosa (Lundbeck, 1920);1
Geelbehaarde ruigkortschild;1
Isopteryx apicalis;1
Egelhaantje;1
Phyllodesma tremulifolium tremulifolium (Hübner, 1810);1
Erioptera meyerei Edwards, 1921;1
Roodkopveldmestkever;1
Molorchus umbellatarum (Schreber, 1759);1
Phaonia innoxia (Meigen, 1838);1
Withius subruber (E. Simon, 1878);1
Athalia glabricollis Thomson, 1870;1
Venerupsis decussata (Linnaeus, 1758);1
Phasia nebulosa (Girschner, 1886);1
Zwarte duinsnuittor;1
Caenis dimidiata Stephens, 1835;1
Rozekever;1
Symplecta punctipennis (Meigen, 1818);1
Megaselia irregularifrons (Schmitz, 1921);1
Andrena bremensis Alfken, 1900;1
Groengele snuittor;1
Dasyhelea obscura (Winnertz, 1852);1
Callosobruchus quadrimaculatus (Fabricius, 1792);1
Gordelslakje;1
Hydryphantes hellichi Thon, 1899;1
Brede geelrand waterroofkever;1
Cryphia muralis (Forster, 1771);1
Hydrophoria regens (Meigen, 1826);1
Admontia decorata (Zetterstedt, 1849);1
Dulophanes morio (Fabricius, 1781);1
Glanzende priemloopkever;1
Halictus nitidus (Panzer, 1798);1
Venerupsis corrugata (Gmelin, 1791);1
Torymus abdominalis Boheman, 1834;1
Oligonychus muscorum Oudemans, 1929;1
Leucophora albescens (Zetterstedt, 1845);1
Kamervlieg;1
Triphleba radiosetosa (Schmitz, 1918);1
Callicera yerburyi Verrall, 1904;1
Procloeon pseudorufulum Kimmins, 1957;1
Zestand-dennenschorstor;1
Leptura nigra Linnaeus, 1758;1
Liriomyza ononidis De Meijere, 1925;1
Chrysotoxum tricinctum Rondani, 1845;1
Molmboktor;1
Cubocephalus lacteator (Gravenhorst, 1829);1
Tuinkevertje;1
Linaeidea aenea (Linnaeus, 1758);1
Beukenboorkever;1
Littorina mariae Sacchi & Bastelli, 1966;1
Stromatium fulvum (Villers, 1789);1
Slijkvlieg;1
Myennis fasciata (Fabricius, 1805);1
Polypedilum arudinetum (Goetghebuer, 1921);1
Kleine rupsenjager;1
Dolichopus latelimbatus Macquart, 1827;1
Toverboktor;1
Populierenboktor;1
Kamkniptor;1
Phytomyza flava Fallén, 1823;1
Meiworm;2
Helina lucorum (Fallén, 1823);1
Delia scatophagina (Zetterstedt, 1838);1
Rozenbladroller;1
Cerodontha iraeos (Robineau-Desvoidy, 1851);1
Palloptera campta Czerny, 1934;1
Malmgreniella andreapolis McIntosh, 1874;1
Polypedilum blandum (Van der Wulp, 1859);1
Limnobaris pilistriata pusio(Boheman, 1844);1
Jacobskruiskruidaardvlo;1
Blauwe boktor;1
Sphaeromias candidatus (Loew, 1856);1
Graafkortschild;1
Ardis brunniventris (Hartig, 1837);1
Hexarthrum culinaris (Germar, 1824);1
Triphleba sublugubris (Wood, 1906);1
Sciara marginata Mohrig & Krivosheina, 1983;1
Gasterophilus salutiferus (Clark, 1816);1
Tabakskevertje;1
Dasysyrphus lunatus (Meigen, 1822);1
Botanophila lineata (Stein, 1914);1
Erwtenkevertje;1
Harpalus zigzag auct.;1
Tipula rufipennis Meigen, 1830;1
Phylidorea lineolella (Verrall, 1887);1
Drymeia obscura (Meigen, 1826);1
Capitomastus minima (Langerhans, 1881);1
Deporaus tristis (Fabricius, 1794);1
Pruimepage;1
Thereva bipunctata Meigen, 1820;1
Driehoornige mestkever;1
Metopina cuneata (Schmitz, 1924);1
Lachesilla livida (Enderlein, 1903);1
Ruthensparrs grondel;1
Meligethes reclairei Scholz, 1933;1
Bottle-nosed whale;1
Andrena sabulosa (Scopoli, 1763);1
Phlyctaenia coronata (Hufnagel, 1767);1
Sarsia producta (Wright, 1858);1
Prosimulium hirtipes (Fries, 1824);1
Marenzelleria cf. wireni (Augener, 1913);1
Dysdera crocota C.L. Koch, 1838;1
Nacobbus serendipiticus Franklin, 1959;1
Macrobiotus hufelandii Schultze, 1833;1
Ernestia minor (Nielsen, 1917);1
Ephistemus exiguus Erichson, 1846;1
Gewone mestkever;1
Nemoura lateralis;1
Bonte elzensnuittor;1
Eenkleurige plompkever;1
Oligosita fuscata Soyka, 1932;1
Notaris bimaculatus (Fabricius, 1787);1
Folsomia thalassophila Bagnall, 1940;1
Reuzenbladhaan;1
Sphegina kimakowiczi (Strobl, 1897);1
Leeuwebeksnuittor;1
Archanara algae (Esper, 1789);1
Meligramma euchroma (Kowarz, 1885);1
Tweekleurig zuringhaantje;1
Chlorops didymus (Zetterstedt, 1848);1
Kersenbijter;1
Duifkruidbloesemmot;1
Paratanytarsus abdominalis (Staeger, 1839);1
Crassostrea angulata (Lamarck, 1819);1
Meelwormkever;1
Ongelijke schorskever;1
Megaselia scutellariformis (Schmitz, 1926);1
Kleine populierenhaantje;1
Sabella pavonina Savigny, 1822;1
Grauwe aaskortschild;1
Neoamphitrite figulus (Dallyell, 1853);1
Cryptophagus pubescens micaceus Rey, 1889;1
Tetragoneura distincta Winnertz, 1846;1
Bezzia albipes (Winnertz, 1852);1
Ceratopogon crassinervis Goetghebuer, 1920;1
Tanytarsus holochloris Edwards, 1929;1
Osmia parvula (Dufour & Perris, 1840);1
Wespenspin;1
Tipula czizeki De Jong, 1925;1
Quedius aridulus Jansson, 1939;1
Caenorhinus interpunctatus (Stephens, 1831);1
Coenosia albatella (Zetterstedt, 1849);1
Erythropygia galactotes (Temminck, 1820);1
